CityName, Population, Latitude, Longitude
Neudorf,272,50.710421,-103.013127
Lemberg,266,50.729431,-103.202421
Stanley No. 215,508,50.977697,-102.929754
Duff,25,50.873009,-103.091104
Goodeve,40,51.063882,-103.189934
Fenwood,42,51.012829,-103.048166
Cana No. 214,904,50.981782,-102.650972
Melville,4493,50.930761,-102.808371
Saltcoats No. 213,743,50.991516,-102.233969
Saltcoats,473,51.041709,-102.163761
Bredenbury,386,50.941652,-102.045931
Churchbridge No. 211,584,50.982035,-101.770801
Churchbridge,866,50.895104,-101.891647
MacNutt,50,51.084548,-101.604287
Cowessess 73,645,50.533813,-102.694225
Kahkewistahaw 72,627,50.499307,-102.541368
Sakimay 74,250,50.560448,-102.812059
Ochapowace 71,501,50.468646,-102.372186
Shesheep 74A,98,50.623148,-102.753553
Little Bone 74B,41,51.029651,-102.409441
Ochapowace 71-10,5,50.372534,-102.081714
Kahkewistahaw No. 72-W,0,50.050035,-102.523638
Ochapowace 71-54,0,50.480638,-102.149709
Ochapowace 71-7,0,50.741689,-102.333999
Ochapowace 71-18,0,50.732267,-102.273019
Kahkewistahaw No. 72-Q,0,50.327006,-102.334325
Montmartre No. 126,350,50.149438,-103.428041
Montmartre,450,50.220168,-103.45041
Kendal,59,50.254665,-103.616203
Francis No. 127,701,50.220413,-103.868803
Odessa,220,50.282978,-103.782599
Vibank,386,50.334028,-103.947201
Sedley,367,50.170808,-104.014032
Francis,182,50.101964,-103.865658
Lajord No. 128,985,50.207382,-104.235876
Bratt's Lake No. 129,328,50.180055,-104.649533
Wilcox,261,50.096398,-104.72136
Redburn No. 130,253,50.178086,-105.089091
Rouleau,505,50.189529,-104.906957
Briercrest,155,50.16729,-105.266258
Drinkwater,74,50.295615,-105.134409
Pense No. 160,441,50.440556,-105.110779
Belle Plaine,79,50.393495,-105.157153
Pense,603,50.415053,-104.982433
Sherwood No. 159,1219,50.382141,-104.789864
Regina,226404,50.455908,-104.627559
Grand Coulee,606,50.43748,-104.812942
Edenwold No. 158,4466,50.521334,-104.329411
White City,3702,50.438089,-104.358942
Pilot Butte,2638,50.480922,-104.418158
Balgonie,1756,50.491387,-104.262168
Edenwold,243,50.634197,-104.253468
South Qu'Appelle No. 157,1231,50.531568,-104.014615
Qu'Appelle,625,50.541736,-103.875793
McLean,392,50.517051,-104.067044
Indian Head No. 156,362,50.503699,-103.621532
Indian Head,1902,50.533846,-103.667241
Sintaluta,124,50.478595,-103.448992
Abernethy No. 186,337,50.68762,-103.31925
Fort San,233,50.798374,-103.813219
Abernethy,190,50.744366,-103.41822
Balcarres,616,50.804938,-103.545108
North Qu'Appelle No. 187,918,50.702875,-103.77369
Lebret,226,50.755034,-103.703434
Katepwa,539,50.659489,-103.6163
Fort Qu'Appelle,1972,50.764097,-103.800467
B-Say-Tah,177,50.783156,-103.84399
Lumsden No. 189,1968,50.6372,-104.724922
Disley,58,50.641013,-105.050602
Buena Vista,646,50.782936,-104.941128
Lumsden,1800,50.646743,-104.867704
Lumsden Beach,45,50.764462,-104.900117
Regina Beach,1292,50.787814,-104.971763
Dufferin No. 190,454,50.702781,-105.29757
Wee Too Beach,75,50.940129,-105.173406
Bethune,560,50.709593,-105.205465
Findlater,60,50.787482,-105.402132
Sarnia No. 221,326,50.971917,-105.53116
Chamberlain,96,50.852314,-105.568372
Alice Beach,82,50.926428,-105.165243
Holdfast,173,50.957767,-105.41942
Dilke,60,50.865934,-105.251899
Grandview Beach,118,50.872873,-105.110724
Longlaketon No. 219,1096,50.848358,-104.674089
McKillop No. 220,897,50.991442,-105.003722
Saskatchewan Beach,322,50.79629,-104.930388
Bulyea,121,50.986664,-104.862387
Strasbourg,788,51.070303,-104.955425
Kannata Valley,126,50.785375,-104.904707
Sunset Cove,21,50.812507,-105.002784
Silton,95,50.807183,-104.910315
Craven,266,50.709039,-104.804828
Earl Grey,229,50.935276,-104.711963
Glen Harbour,91,50.88855,-105.094968
North Grove,175,50.697752,-105.561838
Pelican Pointe,38,50.803908,-105.036322
Island View,134,50.971145,-105.160843
Cupar No. 218,516,50.933985,-104.297613
Southey,832,50.942029,-104.500437
Markinch,55,50.939848,-104.360593
Cupar,598,50.946418,-104.21211
Lipton No. 217,388,50.964385,-103.879825
Dysart,188,50.94287,-104.036659
Lipton,284,50.901802,-103.848308
Tullymet No. 216,183,51.070382,-103.492689
Piapot 75,677,50.739605,-104.407399
Assiniboine 76,703,50.360462,-103.478395
Standing Buffalo 78,586,50.83112,-103.885847
Pasqua 79,638,50.738509,-104.022052
Muscowpetung 80,277,50.76627,-104.244404
Little Black Bear 84,173,50.996406,-103.388682
Okanese 82,213,50.919595,-103.416312
Peepeekisis 81,510,50.87395,-103.341929
Star Blanket 83,165,50.947009,-103.397743
Wa-Pii Moos-Toosis (White Calf) 83A,79,50.761603,-103.71254
Star Blanket 83C,0,51.012931,-103.654744
Treaty Four Reserve Grounds 77,10,50.756931,-103.790087
Carry the Kettle 76-19,0,50.534635,-103.736596
Carry the Kettle 76-110,0,50.507384,-103.687774
Baildon No. 131,583,50.178026,-105.47555
Hillsborough No. 132,97,50.150963,-105.836024
Rodgers No. 133,105,50.178484,-106.243934
Coderre,30,50.135483,-106.385316
Shamrock No. 134,194,50.120545,-106.58496
Shamrock,20,50.159973,-106.625594
Lawtonia No. 135,356,50.178859,-107.017137
Hodgeville,147,50.113414,-106.962736
Coulee No. 136,669,50.16814,-107.449366
Beaver Flat,82,50.660658,-107.663274
Excelsior No. 166,808,50.499261,-107.4598
Waldeck,294,50.357371,-107.599284
Rush Lake,55,50.404181,-107.401303
Morse No. 165,396,50.535291,-107.073493
Herbert,770,50.42608,-107.224073
Morse,216,50.414307,-107.036572
Ernfold,20,50.448017,-106.891949
Chaplin No. 164,127,50.464129,-106.612309
Chaplin,222,50.461443,-106.656593
Wheatlands No. 163,157,50.45889,-106.199527
Mortlach,274,50.454994,-106.064336
Caron No. 162,603,50.43603,-105.866872
Caronport,1033,50.45874,-105.815382
Moose Jaw No. 161,1207,50.440617,-105.408622
Moose Jaw,33665,50.391097,-105.536061
Marquis No. 191,303,50.668609,-105.800927
Tuxford,103,50.576179,-105.58119
Marquis,90,50.61912,-105.718681
Sun Valley,154,50.662761,-105.546897
Eyebrow No. 193,220,50.703099,-106.223861
Brownlee,55,50.736673,-106.019557
Eyebrow,130,50.801286,-106.149456
South Lake,226,50.692402,-105.581113
Enfield No. 194,268,50.695966,-106.685733
Central Butte,416,50.798521,-106.505923
Canaan No. 225,145,50.907027,-107.101097
Lucky Lake,270,50.985628,-107.132788
Beechy,209,50.879088,-107.38382
Victory No. 226,434,50.848697,-107.539745
King George No. 256,178,51.13073,-107.458496
Coteau No. 255,401,51.13987,-107.016161
Coteau Beach,170,51.164606,-106.823518
Maple Bush No. 224,213,50.936047,-106.690036
Riverhurst,152,50.902701,-106.86656
Mistusinne,118,51.065813,-106.527635
Huron No. 223,205,50.974356,-106.183673
Tugaske,79,50.874266,-106.286993
Craik No. 222,272,50.957375,-105.807743
Craik,405,51.049293,-105.818052
Aylesbury,67,50.938875,-105.693235
Swift Current No. 137,1995,50.230057,-107.824541
Swift Current,16750,50.290566,-107.79558
Webb No. 138,567,50.145663,-108.252936
Webb,71,50.182854,-108.200533
Gull Lake No. 139,185,50.188476,-108.712916
Gull Lake,908,50.093526,-108.483985
Tompkins,153,50.062905,-108.791341
Big Stick No. 141,148,50.207612,-109.53221
Golden Prairie,30,50.222268,-109.631076
Enterprise No. 142,110,50.353808,-109.889409
Richmound,118,50.455245,-109.757289
Fox Valley No. 171,344,50.441219,-109.270273
Fox Valley,259,50.464525,-109.479419
Pittville No. 169,201,50.441157,-108.78882
Hazlet,90,50.399428,-108.595201
Riverside No. 168,436,50.524706,-108.284602
Cabri,413,50.620072,-108.462557
Pennant,120,50.531744,-108.233683
Success,45,50.45954,-108.077893
Saskatchewan Landing No. 167,434,50.528347,-107.872258
Stewart Valley,107,50.596509,-107.806625
Lacadena No. 228,787,50.877941,-108.162882
Kyle,413,50.831707,-108.039564
Miry Creek No. 229,378,50.761518,-108.740168
Abbey,100,50.736422,-108.758422
Lancer,58,50.802002,-108.874383
Clinworth No. 230,168,50.784895,-109.153082
Sceptre,78,50.862645,-109.266146
Happyland No. 231,285,50.761535,-109.548053
Prelate,116,50.853176,-109.406792
Leader,881,50.887739,-109.546325
Mendham,25,50.772518,-109.664269
Deer Forks No. 232,208,50.744245,-109.917629
Burstall,302,50.655926,-109.909407
Chesterfield No. 261,419,51.155362,-109.699842
Eatonia,498,51.223434,-109.388684
Newcombe No. 260,356,51.198136,-109.155185
Snipe Lake No. 259,410,51.139899,-108.63195
Eston,972,51.149649,-108.753416
Monet No. 257,432,51.176209,-107.828815
Elrose,470,51.201278,-108.031765
Calder No. 241,344,51.220788,-101.644621
Calder,81,51.158458,-101.748681
Wallace No. 243,881,51.262247,-102.215088
Rhein,149,51.353469,-102.191179
Orkney No. 244,1883,51.24085,-102.646073
Yorkton,16280,51.216996,-102.46417
Ebenezer,188,51.369855,-102.447608
Springside,478,51.346701,-102.742735
Garry No. 245,370,51.243681,-103.091713
Insinger No. 275,305,51.518385,-103.074434
Sheho,122,51.586351,-103.210332
Theodore,315,51.424917,-102.920922
Good Lake No. 274,930,51.508083,-102.666681
Canora,2092,51.634712,-102.435716
Sliding Hills No. 273,438,51.526931,-102.21354
Cote No. 271,616,51.490576,-101.762371
Togo,83,51.401535,-101.582313
Kamsack,1779,51.561975,-101.895379
St. Philips No. 301,200,51.769331,-101.775297
Pelly,255,51.856668,-101.926733
Keys No. 303,548,51.760866,-102.362698
Buchanan No. 304,330,51.768315,-102.653249
Buchanan,237,51.70146,-102.755163
Invermay No. 305,269,51.771881,-103.065382
Rama,70,51.758147,-103.000858
Invermay,272,51.806211,-103.154547
Hazel Dell No. 335,511,52.105398,-103.125704
Lintlaw,150,52.065223,-103.24517
Preeceville No. 334,966,52.090395,-102.634112
Preeceville,1062,51.956916,-102.664742
Endeavour,75,52.16043,-102.655636
Sturgis,646,51.939575,-102.541701
Clayton No. 333,631,52.100051,-102.232607
Stenen,89,51.900488,-102.380009
Hyas,89,51.894559,-102.259906
Norquay,420,51.884933,-102.084575
Livingston No. 331,281,52.133283,-101.825368
Arran,20,51.885038,-101.717544
Cote 64,799,51.631198,-101.888735
Keeseekoose 66,599,51.722255,-101.947942
The Key 65,144,51.766323,-102.140964
Keeseekoose 66A,25,51.756346,-101.932811
Keeseekoose 66-CA-04,0,51.20162,-101.902493
Keeseekoose 66-CA-05,5,51.290722,-101.737601
Keeseekoose 66-CA-06,0,51.308495,-101.717597
Keeseekoose 66-KE-04,0,51.658256,-102.260261
Keeseekoose 66-KE-05,20,51.728864,-102.273008
Hubbard,45,51.128669,-103.372664
Ituna Bon Accord No. 246,327,51.247708,-103.492267
Ituna,726,51.168887,-103.501684
Kellross No. 247,396,51.197531,-103.86813
Kelliher,244,51.263002,-103.740773
Leross,40,51.286231,-103.871522
Touchwood No. 248,373,51.155791,-104.302377
Semans,180,51.406839,-104.730975
Mount Hope No. 279,531,51.413086,-104.620334
Raymore,507,51.408517,-104.527084
Quinton,89,51.385086,-104.407363
Punnichy,212,51.371328,-104.297385
Emerald No. 277,370,51.534579,-103.952154
Chorney Beach,51,51.808221,-103.557995
Leslie Beach,110,51.814247,-103.563517
Foam Lake No. 276,532,51.600642,-103.504036
Foam Lake,1183,51.640168,-103.534501
Elfros No. 307,373,51.779781,-104.061177
Elfros,90,51.742552,-103.860834
Big Quill No. 308,520,51.721676,-104.214781
Wynyard,1724,51.768726,-104.178455
Prairie Rose No. 309,195,51.750678,-104.901543
Jansen,111,51.787005,-104.714172
Leroy No. 339,457,52.003177,-104.917964
Leroy,510,52.000477,-104.739905
Lakeside No. 338,396,52.042023,-104.351455
Watson,707,52.128662,-104.519766
Quill Lake,377,52.072005,-104.255382
Lakeview No. 337,366,52.010424,-103.929003
Wadena,1269,51.945002,-103.796435
Sasman No. 336,813,51.983904,-103.493815
Margo,65,51.826715,-103.335377
Muskowekwan 85-4,0,51.351157,-104.041214
Muskowekwan 85,494,51.319103,-104.09636
Gordon 86,763,51.270673,-104.260257
Day Star 87,145,51.516589,-104.267955
Poorman 88,676,51.488993,-104.409357
Fishing Lake 89,506,51.856744,-103.659382
Beardy's and Okemasis 96 and 97A,0,51.612077,-104.362653
Muskowekwan 85-17,0,51.290207,-103.885792
Muskowekwan 85-26,0,51.330943,-103.969549
Muskowekwan 85-33,0,51.266503,-103.963318
Muskowekwan 85-28,0,51.278051,-103.957697
Muskowekwan 85-29,5,51.273143,-103.98142
Muskowekwan 85-23,0,51.293642,-103.983113
Muskowekwan 85-12,5,51.262692,-103.920061
Muskowekwan 85-22,0,51.282563,-103.932171
Muskowekwan 85-27,0,51.285606,-103.924119
Muskowekwan 85-10,0,51.363488,-103.972571
Muskowekwan 85-1,0,51.345299,-103.880752
Muskowekwan 85-8,0,51.361274,-103.938679
Muskowekwan 85-15,0,51.365805,-103.922795
Muskowekwan 85-2A,0,51.368404,-103.937993
Muskowekwan 85-31,0,51.42054,-103.886367
Duval,95,51.157174,-104.992515
Last Mountain Valley No. 250,339,51.231845,-105.041915
Govan,200,51.310681,-104.994039
Big Arm No. 251,184,51.233971,-105.461239
Etters Beach,40,51.239564,-105.295362
Imperial,372,51.346582,-105.438587
Liberty,68,51.141361,-105.447507
Arm River No. 252,258,51.197726,-105.810119
Davidson,1044,51.259157,-105.982738
Willner No. 253,293,51.256241,-106.225281
Loreburn No. 254,380,51.285461,-106.507616
Elbow,341,51.121019,-106.596465
Loreburn,100,51.229586,-106.594997
Strongfield,55,51.331393,-106.59623
Hawarden,50,51.414019,-106.600798
Rudy No. 284,475,51.51831,-106.859226
Outlook,2336,51.487411,-107.054687
Broderick,96,51.487902,-106.918536
Glenside,73,51.452967,-106.806616
Rosedale No. 283,542,51.547387,-106.484552
Hanley,540,51.627854,-106.441075
McCraney No. 282,280,51.484309,-106.019431
Kenaston,292,51.50123,-106.270443
Bladworth,71,51.36677,-106.139329
Wood Creek No. 281,205,51.48828,-105.60755
Simpson,131,51.450959,-105.447432
Wreford No. 280,140,51.475062,-105.195259
Nokomis,414,51.511266,-105.007691
Usborne No. 310,511,51.75107,-105.181258
Drake,197,51.747489,-105.011504
Lanigan,1433,51.849065,-105.031266
Morris No. 312,263,51.692447,-105.723311
Watrous,1842,51.683138,-105.46303
Manitou Beach,364,51.7185,-105.430831
Young,253,51.764209,-105.748207
Zelma,28,51.842041,-105.907732
Lost River No. 313,252,51.750758,-106.157635
Thode,163,51.788808,-106.443547
Dundurn No. 314,2101,51.845431,-106.573967
Dundurn,675,51.809258,-106.504037
Shields,351,51.826566,-106.403014
Corman Park No. 344,8909,52.266657,-107.068311
Saskatoon,266141,52.144325,-106.644549
Langham,1518,52.358934,-106.958741
Warman,12419,52.321892,-106.583017
Blucher No. 343,1984,52.019895,-106.206984
Martensville,10549,52.291953,-106.658548
Bradwell,164,51.946929,-106.229148
Allan,625,51.895898,-106.05532
Dalmeny,1766,52.343174,-106.768737
Osler,1251,52.365055,-106.53847
Colonsay No. 342,260,52.01286,-105.848179
Clavet,450,51.99421,-106.367697
Meacham,96,52.105624,-105.761627
Colonsay,446,51.976925,-105.871858
Viscount No. 341,320,51.938369,-105.551937
Viscount,282,51.946552,-105.648018
Plunkett,60,51.906734,-105.446308
Wolverine No. 340,511,52.01268,-105.206512
Whitecap,511,51.87247,-106.697542
Pleasant Valley No. 288,301,51.47961,-108.313075
St. Andrews No. 287,461,51.489318,-107.914027
Rosetown,2507,51.554353,-107.992622
Zealandia,75,51.616205,-107.744219
Milden No. 286,280,51.460169,-107.550658
Milden,153,51.482766,-107.522097
Wiseton,64,51.312172,-107.65014
Dinsmore,267,51.331688,-107.445391
Macrorie,65,51.325955,-107.085511
Fertile Valley No. 285,604,51.431036,-107.213599
Conquest,167,51.528986,-107.243719
Montrose No. 315,647,51.779456,-107.022004
Harris No. 316,205,51.75063,-107.504168
Tessier,25,51.807334,-107.427007
Harris,190,51.731859,-107.580537
Marriott No. 317,349,51.742655,-107.949773
Mountain View No. 318,358,51.750593,-108.35478
Biggar No. 347,805,52.007449,-108.262473
Biggar,2133,52.063121,-107.981107
Perdue No. 346,471,52.016316,-107.483748
Perdue,313,52.052184,-107.54586
Kinley,60,52.073507,-107.425446
Vanscoy No. 345,2799,52.012725,-107.181842
Delisle,1024,51.921759,-107.1358
Vanscoy,477,51.986691,-106.991068
Asquith,624,52.134107,-107.22576
Eagle Creek No. 376,643,52.274866,-107.539089
Glenside No. 377,206,52.367419,-107.922682
Rosemount No. 378,175,52.276156,-108.299977
Battle River No. 438,1029,52.740503,-108.435532
Battleford,4400,52.734503,-108.314032
Red Pheasant 108,442,52.474483,-108.118508
Mosquito 109,127,52.495957,-108.280695
Grizzly Bear's Head 110 and Lean Man 111,134,52.577903,-108.28463
Sweet Grass 113,623,52.759876,-108.688765
Sweet Grass 113-M16,5,52.790693,-108.560751
Poundmaker 114-18B,0,52.700498,-108.282196
Brock,134,51.442729,-108.717404
Netherhill,25,51.469761,-108.859728
Kindersley No. 290,1003,51.489418,-109.437844
Kindersley,4567,51.467915,-109.156951
Flaxcombe,134,51.476905,-109.604382
Milton No. 292,249,51.489411,-109.814961
Marengo,75,51.477917,-109.783212
Antelope Park No. 322,124,51.750504,-109.784663
Prairiedale No. 321,246,51.750582,-109.548074
Major,35,51.872159,-109.613695
Smiley,25,51.631513,-109.47019
Oakdale No. 320,216,51.750662,-109.205464
Coleville,280,51.710505,-109.243995
Winslow No. 319,344,51.750567,-108.756562
Dodsland,215,51.800863,-108.838022
Plenty,128,51.783226,-108.644599
Grandview No. 349,230,52.001483,-108.62985
Mariposa No. 350,291,52.018437,-108.967109
Tramping Lake,35,52.135845,-108.948501
Progress No. 351,265,51.979287,-109.4024
Kerrobert,970,51.921684,-109.143095
Luseland,559,52.080077,-109.390368
Heart's Hill No. 352,234,52.003877,-109.794948
Eye Hill No. 382,552,52.286478,-109.919165
Macklin,1247,52.335461,-109.938404
Primate,35,52.262667,-109.826127
Denzil,140,52.227981,-109.651239
Grass Lake No. 381,389,52.266188,-109.377195
Tramping Lake No. 380,402,52.279534,-108.990837
Scott,74,52.366508,-108.829505
Reford No. 379,222,52.267906,-108.629021
Landis,133,52.199218,-108.451945
Buffalo No. 409,420,52.507593,-108.677885
Wilkie,1195,52.410633,-108.709678
Round Valley No. 410,384,52.532434,-109.236756
Unity,2496,52.442489,-109.160138
Senlac No. 411,198,52.522468,-109.578528
Senlac,36,52.492788,-109.707435
Manitou Lake No. 442,505,52.766629,-109.892964
Marsden,281,52.840542,-109.82375
Hillsdale No. 440,528,52.827567,-109.406167
Neilburg,371,52.83951,-109.625843
Cut Knife No. 439,415,52.798469,-109.112591
Cut Knife,547,52.746425,-109.01797
Poundmaker 114,471,52.852067,-108.962257
Little Pine 116,622,52.9212,-109.06706
Hudson Bay No. 394,1145,52.961167,-102.350205
Hudson Bay,1403,52.853796,-102.390461
Porcupine No. 395,736,52.63491,-103.038219
Porcupine Plain,817,52.596058,-103.255104
Weekes,50,52.57015,-102.874955
Kelvington No. 366,366,52.299669,-103.508359
Kelvington,827,52.162527,-103.527112
Ponass Lake No. 367,416,52.264995,-103.955208
Rose Valley,256,52.291584,-103.810442
Fosston,40,52.193146,-103.810516
Spalding No. 368,420,52.266553,-104.370319
Spalding,213,52.329165,-104.496622
Pleasantdale,80,52.576703,-104.509269
Naicam,651,52.417789,-104.496097
Barrier Valley No. 397,485,52.565686,-103.948361
Pleasantdale No. 398,599,52.52937,-104.392925
Archerwill,153,52.439067,-103.861642
Bjorkdale No. 426,906,52.742714,-103.505129
Mistatim,30,52.873565,-103.366675
Bjorkdale,147,52.711043,-103.647093
Tisdale No. 427,885,52.805422,-103.950919
Tisdale,2962,52.847124,-104.05257
Star City No. 428,811,52.790291,-104.374617
Valparaiso,25,52.853356,-104.187033
Star City,374,52.862823,-104.332079
Melfort,5955,52.859378,-104.604187
Willow Creek No. 458,683,53.052816,-104.428682
Connaught No. 457,491,53.061592,-103.972256
Ridgedale,65,53.056945,-104.153899
Arborfield No. 456,338,53.089316,-103.428781
Zenon Park,176,53.06513,-103.756052
Arborfield,285,53.105664,-103.659724
Moose Range No. 486,942,53.405189,-103.330776
Tobin Lake,139,53.5188,-103.740803
Carrot River,946,53.281404,-103.588286
Nipawin No. 487,958,53.292838,-103.941278
Aylsham,82,53.192921,-103.803043
Codette,180,53.281094,-104.029966
Nipawin,4570,53.358475,-104.016161
Torch River No. 488,1219,53.552812,-104.359748
White Fox,343,53.450143,-104.086415
Love,50,53.486465,-104.166644
Choiceland,342,53.492417,-104.479466
Smeaton,163,53.491918,-104.805233
Shoal Lake 28A,613,53.48261,-102.628639
Red Earth 29,490,53.44019,-102.878133
Yellowquill 90,475,52.331984,-103.650403
Kinistin 91,304,52.609924,-104.218367
Yellow Quill 90-9,66,52.25298,-103.680925
Carrot River 29A,756,53.492071,-102.861566
Opaskwayak Cree Nation 27A,0,53.655016,-101.965521
St. Peter No. 369,723,52.218783,-104.771853
Englefeld,259,52.161425,-104.655875
St. Gregor,104,52.177817,-104.827963
